20	sehen	word
21	zu	word
22	können	word
23	–	word
24	faule	word
25	Kompromisten	word
26	.	word
27	Dann	word

0	Ihr	word
1	macht	word
2	,	word
3	wie	word
4	Ihr	word
5	es	word
6	macht	word
7	–	word
8	mir	word
9	ist	word
10	alles	word
11	recht	word
12	...	word
13	Beglücken	word
14	freilich	word
15	–	word
16	aber	word
17	wer	word
18	darf	word
19	Euch	word
20	darum	word
21	bitten	word
22	?	word
23	–	word

0	war	word
1	der	word
2	Doktor	AppTdfW
3	,	word
4	und	word
5	da	word
6	stand	word
7	wahrhaftig	word
8	sein	pron
9	Handkoffer	word
10	...	word
11	Der	word

0	sprach	word
1	gleich	word
2	ganz	word
3	unbefangen	word
4	mit	word
5	ihm	pron
6	von	word
7	ihrer	pron
8	Scheidung	word
9	und	word
10	meinte	word
11	,	word
12	es	word
13	sei	word
14	doch	word
15	nicht	word
16	nöthig	word
17	,	word
18	daß	word
19	einer	word
20	Trennung	word
21	immer	word
22	eine	word
23	Verbitterung	word
24	vorangehe	word
25	.	word
26	Wenn	word

0	brauchte	word
1	er	word
2	,	word
3	Personnagen	AppTdfW
4	.	word
5	Talent	word

0	er	pron
1	das	word
2	leichenhafte	word
3	Antlitz	word
4	Emmas	Core
5	sah	word
6	,	word
7	zog	word
8	er	pron
9	schon	word
10	von	word
11	weitem	word
12	die	word
13	Brauen	word
14	hoch	word
15	.	word
16	Sie	pron

0	!	word
1	He	word

0	scheuete	word
1	ich	pron
2	mich	pron
3	,	word
4	hinaufzugehen	word
5	und	word
6	vor	word
7	ihr	pron
8	zu	word
9	stellen	word
10	,	word
11	weil	word
12	sie	pron
13	ein	word
14	ausdermaßen	word
15	schönes	word
16	Bild	word
17	war	word
18	,	word
19	dergleichen	word
20	ich	pron
21	noch	word
22	die	word
23	Zeit	word
24	meines	pron
25	Lebens	word
26	wenig	word
27	gesehen	word
28	hatte	word
29	.	word
30	»	word

0	Mann	AppTdfW
1	erhob	word
2	unterbrechend	word
3	,	word
4	abwehrend	word
5	die	word
6	Hand	word
7	–	word
8	es	word
9	war	word
10	eine	word
11	gebieterische	word
12	Geste	word
13	des	word
14	Schmerzes	word
15	–	word
16	in	word
17	den	word
18	hellen	word
19	Augen	word
20	glimmte	word
21	ein	word
22	gesammelter	word
23	,	word
24	kalter	word
25	Haß	word
26	.	word
27	–	word

0	erschrak	word
1	Käthe	Core
2	doch	word
3	.	word
4	Warum	word

0	schwere	word
1	schwarze	word
2	Flechte	word
3	im	word
4	Nacken	word
5	war	word
6	mit	word
7	einem	word
8	Pfeil	word
9	zusammengehalten	word
10	.	word
11	Hinter	word

0	hübsche	word
1	Blumen	word
2	,	word
3	die	word
4	Linchen	word
5	nur	word
6	einmal	word
7	getragen	word
8	hat	word
9	,	word
10	würden	word
11	gut	word
12	für	word
13	Malchen	word
14	passen	word
15	;	word
16	soll	word
17	ich	word
18	sie	word
19	schicken	word
20	?	word
21	«	word
22	»	word

0	Meine	word
1	Amrei	word
2	ist	word
3	aufgeweckt	word
4	genug	word
5	,	word
6	die	word
7	ist	word
8	jetzt	word
9	dreizehn	word
10	Jahr	word
11	alt	word
12	,	word
13	aber	word
14	gescheiter	word
15	als	word
16	eine	word
17	andere	word
18	von	word
19	dreißig	word
20	,	word
21	die	word
22	weiß	word
23	was	word
24	sie	word
25	will	word
26	,	word
27	«	word
28	sagte	word
29	die	word
30	schwarze	word
31	Marann'	word
32	.	word
33	»	word

0	Du	word
1	warst	word
2	ein	word
3	großes	word
4	Achselzucken	word
5	.	word
6	Hehe	word

0	diesem	word
1	schwülen	word
2	Augenblick	word
3	trat	word
4	die	word
5	Magd	AppTdfW
6	ein	word
7	.	word
8	Adrienne	Core

0	Erlauben	word
1	Sie	word
2	,	word
3	daß	word
4	ich	word
5	vorangehe	word
6	«	word
7	–	word
8	fuhr	word
9	sie	pron
10	fort	word
11	,	word
12	indem	word
13	sie	pron
14	die	word
15	Treppe	word
16	hinauf	word
17	eilte	word
18	.	word
19	»	word

0	unsichtbare	word
1	Beschützer	AppTdfW
2	hatte	word
3	sich	pron
4	einmal	word
5	wieder	word
6	in	word
7	einen	word
8	sichtbaren	word
9	verwandelt	word
10	.	word
11	Antonio	Core

0	Es	word
1	wird	word
2	keine	word
3	That	word
4	mehr	word
5	geboren	word
6	.	word
7	«	word
8	»	word

0	sie	word
1	,	word
2	ich	word
3	habe	word
4	gar	word
5	keine	word
6	erste	word
7	Liebe	word
8	gehabt	word
9	.	word
10	Gerade	word

0	bitte	word
1	Dich	pron
2	,	word
3	wenn	word
4	es	word
5	noch	word
6	Zeit	word
7	ist	word
8	,	word
9	ergreif	word
10	es	word
11	wieder	word
12	,	word
13	hol	word
14	Deine	pron
15	alten	word
16	Tagebücher	word
17	hervor	word
18	,	word
19	in	word
20	denen	word
21	wirst	word
22	Du	pron
23	Anknüpfungspunkte	word
24	genug	word
25	finden	word
26	,	word
27	es	word
28	war	word
29	manches	word
30	so	word
31	Schöne	word
32	,	word
33	so	word
34	wahrhaft	word
35	Große	word
36	darin	word
37	;	word
38	ja	word
39	ich	pron
40	kann	word
41	Dir	pron
42	sagen	word
43	,	word
44	daß	word
45	ich	pron
46	manches	word
47	draus	word
48	erfaßt	word
49	habe	word
50	als	word
51	ganz	word
52	neu	word
53	gedacht	word
54	und	word
55	als	word
56	gut	word
57	gedacht	word
58	,	word
59	es	word
60	hilft	word
61	einem	AppA
62	auch	word
63	zur	word
64	Vermeidung	word
65	aller	word
66	Liebesgedanken	word
67	,	word
68	das	word
69	Große	word
70	,	word
71	das	word
72	Wesentliche	word
73	der	word
74	Welt	word
75	zu	word
76	seinem	AppA
77	Hauptthema	word
78	zu	word
79	machen	word
80	.	word
81	Dort	word

0	dem	word
1	mephistophelischen	word
2	Zuge	word
3	um	word
4	Bardeloh's	word
5	Lippen	word
6	läßt	word
7	sich	word
8	schließen	word
9	,	word
10	daß	word
11	auch	word
12	dieses	word
13	nur	word
14	eine	word
15	Mummerei	word
16	sei	word
17	,	word
18	angestellt	word
19	,	word
20	um	word
21	den	word
22	Ekel	word
23	an	word
24	dem	word
25	zu	word
26	vermehren	word
27	,	word
28	was	word
29	er	pron
30	nicht	word
31	mit	word
32	Unrecht	word
33	die	word
34	verstandesschwache	word
35	Nachgeburt	word
36	des	word
37	übercivilisirten	word
38	Europa	word
39	nennt	word
40	.	word
41	Nochmals	word

0	ist	word
1	der	word
2	gnäd'ge	word
3	Herr	word
4	nicht	word
5	mehr	word
6	gewöhnt	word
7	,	word
8	und	word
9	dann	word
10	will	word
11	er	word
12	sich	word
13	berappeln	word
14	und	word
15	strengt	word
16	sich	word
17	an	word
18	,	word
19	und	word
20	da	word
21	hat	word
22	man	word
23	denn	word
24	gleich	word
25	was	word
26	weg	word
27	.	word
28	«	word
29	Es	word

0	du	word
1	dich	word
2	nicht	word
3	ein	word
4	bißchen	word
5	schicken	word
6	?	word
7	Wenn	word

0	ihn	pron
1	die	word
2	Burgfrau	AppTdfW
3	sah	word
4	,	word
5	kannte	word
6	man	word
7	kaum	word
8	Brigitten	Core
9	von	word
10	vorhin	word
11	wieder	word
12	.	word
13	So	word

0	Laß	word
1	du	word
2	meinen	word
3	Luzian	word
4	nur	word
5	machen	word
6	,	word
7	was	word
8	mein	word
9	Luzian	word
10	macht	word
11	das	word
12	ist	word
13	gut	word
14	,	word
15	«	word
16	sagte	word
17	die	word
18	Ahne	AppTdfW
19	,	word
20	die	pron
21	im	word
22	großen	word
23	Lehnstuhl	word
24	saß	word
25	.	word
26	»	word

0	er	pron
1	umarmte	word
2	sie	pron
3	und	word
4	küßte	word
5	sie	pron
6	herzlich	word
7	.	word
8	Und	word

0	schwieg	word
1	,	word
2	die	word
3	Frau	AppTdfW
4	breitete	word
5	ein	word
6	Tischtuch	word
7	auf	word
8	dem	word
9	Tische	word
10	aus	word
11	,	word
12	legte	word
13	das	word
14	Gesangbuch	word
15	und	word
16	die	word
17	Bibel	word
18	aufgeschlagen	word
19	an	word
20	der	word
21	Stelle	word
22	:	word
23	»	word
24	Im	word
25	Anfang	word
26	schuf	word
27	Gott	word
28	Himmel	word
29	und	word
30	Erde	word
31	«	word
32	mitten	word
33	auf	word
34	den	word
35	Tisch	word
36	und	word
37	streute	word
38	Salz	word
39	auf	word
40	dessen	word
41	vier	word
42	Ecken	word
43	.	word
44	»	word

0	,	word
1	lieber	word
2	gar	word
3	keine	word
4	,	word
5	«	word
6	versetzte	word
7	Amalie	Core
8	.	word
9	»	word

0	Nein	word
1	,	word
2	ganz	word
3	praktisch	word
4	.	word
5	Du	word

0	Herr	AppTdfW
1	!	word
2	Der	pron

0	Is	word
1	er	word
2	furt	word
3	?...	word
4	«	word
5	–	word
6	»	word
7	Hast	word
8	'	word
9	hn	word
10	ja	word
11	triebn	word
12	dazua	word
13	!	word
14	«	word
15	Er	pron

0	Verhältniß	word
1	wurde	word
2	zuerst	word
3	durch	word
4	unsere	pron
5	Dazwischenkunft	word
6	abgeändert	word
7	.	word
8	Die	word

0	schäumte	word
1	ich	pron
2	vor	word
3	Wuth	word
4	–	word
5	da	word
6	lief	word
7	ich	pron
8	hinaus	word
9	in	word
10	Sturm	word
11	und	word
12	Regen	word
13	und	word
14	wußte	word
15	nicht	word
16	wo	word
17	ich	pron
18	war	word
19	,	word
20	und	word
21	kannte	word
22	mich	pron
23	selbst	word
24	nicht	word
25	mehr	word
26	.	word
27	Das	word

0	Alte	AppTdfW
1	fuhr	word
2	fort	word
3	:	word
4	»	word
5	Halt	word
6	doch	word
7	fest	word
8	,	word
9	daß	word
10	es	word
11	nicht	word
12	fällt	word
13	,	word
14	wein	word
15	dir	word
16	nicht	word
17	die	word
18	Augen	word
19	aus	word
20	,	word
21	denk	word
22	daran	word
23	,	word
24	daß	word
25	du	word
26	jetzt	word
27	unsre	word
28	einzige	word
29	Hoffnung	word
30	bist	word
31	,	word
32	daß	word
33	du	word
34	die	word
35	Unsern	word
36	,	word
37	wenn	word
38	unser	word
39	Gelübde	word
40	vollbracht	word
41	,	word
42	zurückführen	word
43	sollst	word
44	;	word
45	denk	word
46	auch	word
47	,	word
48	daß	word
49	dir	word
50	jetzt	word
51	alles	word
52	gehört	word
53	,	word
54	was	word
55	dein	word
56	Vater	word
57	besessen	word
58	,	word
59	sieh	word
60	nur	word
61	in	word
62	seiner	word
63	Kammer	word
64	zu	word
65	,	word
66	da	word
67	hast	word
68	du	word
69	den	word
70	Schlüssel	word
71	,	word
72	da	word
73	wirst	word
74	du	word
75	viel	word
76	finden	word
77	.	word
78	Ja	word

0	tratest	word
1	aus	word
2	dem	word
3	blauen	word
4	Duft	word
5	,	word
6	der	word
7	Dich	word
8	umgab	word
9	,	word
10	und	word
11	mein	word
12	Vater	word
13	segnete	word
14	unser	word
15	Wiedersehn	word
16	.	word
17	Dann	word

0	wollt	word
1	vom	word
2	Reimen	word
3	sprechen	word
4	.	word
5	Mir	pron

0	Engel	Core
1	hörte	word
2	nun	word
3	auf	word
4	zu	word
5	essen	word
6	.	word
7	Und	word

0	werdet	word
1	sagen	word
2	,	word
3	glückselig	word
4	sei	word
5	der	word
6	Tag	word
7	,	word
8	glückselig	word
9	sei	word
10	die	word
11	Stund	word
12	,	word
13	da	word
14	ich	word
15	diesen	word
16	wohl	word
17	geexaminierten	word
18	und	word
19	wohl	word
20	approbierten	word
21	Kräutermann	word
22	,	word
23	den	word
24	berufenen	word
25	Waldmann	word
26	angetroffen	word
27	.	word
28	Seht	word

0	weißt	word
1	wohl	word
2	nich	word
3	,	word
4	was	word
5	'n	word
6	Balhochem	word
7	is	word
8	,	word
9	was	word
10	,	word
11	du	word
12	Greenhorn	word
13	?	word
14	«	word
15	setzte	word

0	Ach	word
1	Rosen	word
2	!	word
3	–	word

0	fange	word
1	an	word
2	,	word
3	mit	word
4	mir	pron
5	selbst	word
6	sehr	word
7	unzufrieden	word
8	zu	word
9	werden	word
10	.	word
11	Ich	pron

0	ist	word
1	man	word
2	hier	word
3	gegen	word
4	Fremde	word
5	so	word
6	eingenommen	word
7	,	word
8	glaube	word
9	ich	word
10	.	word
11	«	word
12	»	word

0	,	word
1	gehe	word
2	in	word
3	Dich	word
4	,	word
5	und	word
6	thue	word
7	Buße	word
8	,	word
9	und	word
10	rufe	word
11	mit	word
12	mir	word
13	:	word
14	Die	word
15	Weiber	word
16	sollen	word
17	leben	word
18	!	word
19	–	word

0	meint	word
1	Ihr	word
2	das	word
3	?...	word
4	War	word
5	sie	word
6	nicht	word
7	ernst	word
8	?	word
9	«	word
10	»	word

0	Zahlen	word
1	?	word
2	«	word
3	rief	word

0	ich	word
1	Ihnen	word
2	mittheilte	word
3	,	word
4	daß	word
5	es	word
6	sich	word
7	um	word
8	unterseeische	word
9	Wälder	word
10	handle	word
11	,	word
12	haben	word
13	Sie	word
14	mich	word
15	für	word
16	einen	word
17	Narren	word
18	angesehen	word
19	.	word
20	Herr	word

0	diesem	word
1	unerhörten	word
2	Auftritte	word
3	hatte	word
4	ich	pron
5	eine	word
6	Unterredung	word
7	mit	word
8	Bardeloh	Core
9	.	word
10	»	word

0	Tag	word
1	nach	word
2	der	word
3	Beerdigung	word
4	der	word
5	Amtmännin	AppTdfW
6	kam	word
7	er	pron
8	spät	word
9	Abends	word
10	,	word
11	der	word
12	Familie	AppTdfW
13	einen	word
14	Besuch	word
15	zu	word
16	machen	word
17	.	word
18	Er	pron

0	,	word
1	in	word
2	seine	pron
3	Decke	word
4	gewickelt	word
5	,	word
6	begrüßte	word
7	den	word
8	Alten	AppTdfW
9	.	word
10	»	word

0	sie	pron
1	vermag	word
2	–	word
3	–	word
4	da	word
5	fährt	word
6	er	pron
7	zusammen	word
8	,	word
9	hält	word
10	inne	word
11	...	word
12	hinter	word
13	den	word
14	Büschen	word
15	des	word
16	Zauns	word
17	hat	word
18	sich's	word
19	geregt	word
20	.	word
21	Der	word

0	eine	word
1	Woche	word
2	vor	word
3	dem	word
4	18.	word
5	März	word
6	war	word
7	wieder	word
8	Abends	word
9	eine	word
10	zahlreiche	word
11	Gesellschaft	AppTdfW
12	bei	word
13	Stehely	word
14	versammelt	word
15	,	word
16	welche	pron
17	mit	word
18	Ungeduld	word
19	die	word
20	»	word
21	Kölnische	word
22	Zeitung	word
23	«	word
24	erwartete	word
25	.	word
26	Das	word

0	Steig	word
1	auf	word
2	,	word
3	Beauvois	word
4	!	word
5	«	word
6	rief	word

0	sanfte	word
1	Lächeln	word
2	,	word
3	welches	word
4	Alicens	Core
5	Züge	word
6	überstrahlte	word
7	,	word
8	wurde	word
9	selbst	word
10	durch	word
11	diesen	word
12	harten	word
13	Vorwurf	word
14	nicht	word
15	verwischt	word
16	,	word
17	nur	word
18	mischte	word
19	sich	word
20	der	word
21	Ausdruck	word
22	einer	word
23	leisen	word
24	Ironie	word
25	hinein	word
26	,	word
27	als	word
28	sie	pron
29	mit	word
30	Ruhe	word
31	erwiederte	word
32	:	word
33	–	word
34	Soll	word
35	ich	word
36	Ihnen	word
37	Beweise	word
38	geben	word
39	,	word
40	Prinz	word
41	?	word
42	Ein	word

0	Dorf	word
1	hatte	word
2	bis	word
3	in	word
4	die	word
5	neueste	word
6	Zeit	word
7	zu	word
8	Vorderösterreich	word
9	gehört	word
10	und	word
11	ein	word
12	Oheim	AppTdfW
13	der	word
14	Mutter	AppTdfW
15	war	word
16	kaiserlicher	word
17	Rath	AppTdfW
18	in	word
19	Wien	word
20	gewesen	word
21	,	word
22	sie	pron
23	hatte	word
24	ihn	pron
25	noch	word
26	gekannt	word
27	,	word
28	da	word
29	er	pron
30	einst	word
31	im	word
32	Dorfe	word
33	zum	word
34	Besuche	word
35	war	word
36	;	word
37	sie	pron
38	bewahrte	word
39	noch	word
40	eine	word
41	Granatschnur	word
42	,	word
43	die	word
44	er	pron
45	ihr	pron
46	damals	word
47	schenkte	word
48	.	word
49	Der	word

0	Still	word
1	!	word
2	«	word
3	gebot	word

0	Nachstellt	word
1	!	word
2	Ich	word

0	saß	word
1	unterdessen	word
2	ruhig	word
3	im	word
4	Wagen	word
5	und	word
6	beobachtete	word
7	diese	word
8	Menschen	AppTdfW
9	,	word
10	mit	word
11	denen	pron
12	sie	pron
13	nun	word
14	leben	word
15	sollte	word
16	.	word
17	Vor	word

0	Katastrophe	word
1	des	word
2	jungen	word
3	Sand	Core
4	hätte	word
5	zu	word
6	seiner	pron
7	Zeit	word
8	alle	word
9	jungen	word
10	Köpfe	AppTdfW
11	auf	word
12	den	word
13	Gedanken	word
14	gebracht	word
15	,	word
16	daß	word
17	sie	word
18	ihnen	pron
19	auch	word
20	einst	word
21	abgeschlagen	word
22	würden	word
23	.	word
24	Keiner	word

0	Frecher	word
1	Bub	word
2	!	word
3	«	word
4	rief	word
5	sie	pron
6	,	word
7	griff	word
8	nach	word
9	ihrem	pron
10	Stock	word
11	und	word
12	gab	word
13	ihm	pron
14	damit	word
15	einen	word
16	Streich	word
17	auf	word
18	jede	word
19	Schulter	word
20	.	word
21	Nun	word

0	selbst	word
1	war	word
2	ein	word
3	Extempore	AppTdfW
4	von	word
5	Kopf	word
6	bis	word
7	zu	word
8	Fuß	word
9	.	word
10	Vielseitig	word

0	,	word
1	was	word
2	die	word
3	Größe	word
4	that	word
5	!	word
6	Doch	word

0	Vorliebe	word
1	der	word
2	Herzogin	AppTdfW
3	für	word
4	dasselbe	word
5	gründete	word
6	sich	word
7	von	word
8	der	word
9	einen	word
10	Seite	word
11	auf	word
12	die	word
13	hohe	word
14	Achtung	word
15	,	word
16	welche	word
17	sie	pron
18	für	word
19	Haller	Core
20	unterhielt	word
21	,	word
22	von	word
23	der	word
24	anderen	word
25	auf	word
26	die	word
27	Urtheile	word
28	jüngerer	word
29	Dichter	AppA
30	,	word
31	welche	AppA
32	die	word
33	Schweiz	word
34	als	word
35	das	word
36	Land	word
37	der	word
38	Freiheit	word
39	und	word
40	des	word
41	Ruhmes	word
42	besungen	word
43	hatten	word
44	.	word
45	Um	word

0	die	word
1	Herzogin	AppTdfW
2	,	word
3	indem	word
4	sie	pron
5	über	word
6	eine	word
7	Erinnerung	word
8	lächelte	word
9	,	word
10	die	word
11	ihr	pron
12	bei	word
13	dieser	word
14	Antwort	word
15	aufstieg	word
16	.	word
17	»	word

0	guten	word
1	Geschichtsbücher	word
2	,	word
3	die	word
4	ich	pron
5	bisher	word
6	gelesen	word
7	habe	word
8	,	word
9	enthielten	word
10	in	word
11	der	word
12	Darstellung	word
13	selbst	word
14	so	word
15	viel	word
16	Nothwendiges	word
17	,	word
18	daß	word
19	mein	pron
20	Geist	word
21	wider	word
22	seinen	word
23	Willen	word
24	angezogen	word
25	und	word
26	fortgerissen	word
27	wurde	word
28	;	word
29	in	word
30	der	word
31	sogenannten	word
32	Geschichte	word
33	der	word
34	schweizerischen	word
35	Eidgenossenschaft	word
36	hingegen	word
37	mag	word
38	ich	pron
39	anfangen	word
40	wo	word
41	ich	pron
42	will	word
43	,	word
44	mein	pron
45	Interesse	word
46	ist	word
47	immer	word
48	und	word
49	ewig	word
50	dasselbe	word
51	,	word
52	d.h	word
53	.	word
54	gleich	word

0	ist	word
1	eine	word
2	gute	word
3	Frau	word
4	,	word
5	viel	word
6	besser	word
7	als	word
8	Trud	word
9	,	word
10	und	word
11	ich	word
12	danke	word
13	Gott	word
14	alle	word
15	Tage	word
16	dafür	word
17	;	word
18	aber	word
19	so	word
20	sie	word
21	mir	word
22	nichts	word
23	zuleide	word
24	tut	word
25	,	word
26	so	word
27	tut	word
28	sie	word
29	mir	word
30	auch	word
31	nichts	word
32	zuliebe	word
33	.	word
34	Sie	word

0	lag	word
1	mit	word
2	offenem	word
3	Munde	word
4	auf	word
5	dem	word
6	Rücken	word
7	ausgestreckt	word
8	da	word
9	.	word
10	Während	word

0	trat	word
1	zurück	word
2	an	word
3	den	word
4	Tisch	word
5	.	word
6	»	word

0	Kinn	word
1	war	word
2	ihr	pron
3	auf	word
4	die	word
5	Brust	word
6	hinabgesunken	word
7	,	word
8	ihre	pron
9	Augen	word
10	standen	word
11	unnatürlich	word
12	weit	word
13	offen	word
14	,	word
15	und	word
16	ihre	pron
17	armen	word
18	Hände	word
19	tasteten	word
20	über	word
21	den	word
22	Bettüberzug	word
23	hin	word
24	,	word
25	mit	word
26	einer	word
27	jener	word
28	rührend-schrecklichen	word
29	Gebärden	word
30	,	word
31	die	word
32	Sterbenden	AppA
33	eigen	word
34	sind	word
35	.	word
36	Man	word

0	vorwitzigen	word
1	Taugenichtse	word
2	,	word
3	hört	word
4	auf	word
5	zu	word
6	gransen	word
7	,	word
8	gebt	word
9	deutlich	word
10	Rede	word
11	und	word
12	Antwort	word
13	;	word
14	welcher	word
15	Satan	word
16	trieb	word
17	Euch	word
18	,	word
19	ohne	word
20	Erlaubniß	word
21	den	word
22	Fremden	word
23	,	word
24	dem	word
25	Ihr	word
26	die	word
27	Stadt	word
28	zeigen	word
29	solltet	word
30	,	word
31	hierher	word
32	in	word
33	das	word
34	Zimmer	word
35	der	word
36	Frauen	word
37	zu	word
38	führen	word
39	?	word
40	Sprecht	word

0	Und	word
1	vor	word
2	allem	word
3	schönen	word
4	Dank	word
5	für	word
6	Ihren	word
7	Brief	word
8	;	word
9	er	word
10	hat	word
11	mir	word
12	so	word
13	wohlgetan	word
14	.	word
15	Und	word

0	die	pron
1	außer	word
2	Dir	pron
3	niemand	word
4	kennt	word
5	?	word
6	–	word

0	hat	word
1	mich	word
2	holen	word
3	lassen	word
4	,	word
5	es	word
6	ist	word
7	jetzt	word
8	Alles	word
9	in	word
10	Ordnung	word
11	,	word
12	durchaus	word
13	nichts	word
14	zu	word
15	befürchten	word
16	,	word
17	und	word
18	ich	word
19	freue	word
20	mich	word
21	,	word
22	daß	word
23	ich	word
24	Sie	word
25	hier	word
26	treffe	word
27	,	word
28	denn	word
29	ich	word
30	glaube	word
31	,	word
32	man	word
33	erwartet	word
34	Sie	word
35	zu	word
36	Hause	word
37	.	word
38	–	word

0	wir	word
1	denn	word
2	auch	word
3	alle	word
4	wach	word
5	und	word
6	sitzen	word
7	wir	word
8	hier	word
9	vor	word
10	der	word
11	Almhütte	word
12	,	word
13	und	word
14	das	word
15	Mädchen	word
16	vor	word
17	mir	word
18	mit	word
19	dem	word
20	runden	word
21	,	word
22	frischen	word
23	Gesicht	word
24	ist	word
25	mein	word
26	altes	word
27	,	word
28	bleiches	word
29	,	word
30	kraftloses	word
31	Klärchen	word
32	?	word
33	«	word
34	Und	word

0	diese	word
1	Einwände	word
2	waren	word
3	einer	word
4	vernünftigen	word
5	Wahrscheinlichkeitsrechnung	word
6	gemäß	word
7	und	word
8	dennoch	word
9	nur	word
10	Vorwände	word
11	.	word
12	Der	word

0	schrieb	word
1	an	word
2	sie	pron
3	,	word
4	er	pron
5	bat	word
6	sie	pron
7	um	word
8	eine	word
9	Unterredung	word
10	,	word
11	und	word
12	sie	pron
13	entgegnete	word
14	,	word
15	sie	pron
16	wolle	word
17	dieselbe	word
18	gern	word
19	gewähren	word
20	,	word
21	wenn	word
22	er	pron
23	zuvor	word
24	verspreche	word
25	,	word
26	ihres	pron
27	früheren	word
28	Verhältnisses	word
29	mit	word
30	keinem	word
31	Worte	word
32	zu	word
33	erwähnen	word
34	.	word
35	Auf	word

0	mit	word
1	Tausenden	word
2	,	word
3	Erins	word
4	Gebieter	word
5	!	word
6	Komm	word

0	ertönte	word
1	die	word
2	Hausglocke	word
3	.	word
4	Der	word

0	bekam	word
1	Störzer	Core
2	auch	word
3	jedesmal	word
4	eine	word
5	Zigarre	word
6	mit	word
7	auf	word
8	den	word
9	Weg	word
10	,	word
11	wenn	word
12	er	pron
13	dem	word
14	Vater	AppTdfW
15	und	word
16	mir	pron
17	draußen	word
18	vor	word
19	der	word
20	Stadt	word
21	begegnete	word
22	.	word
23	Da	word

0	ganze	word
1	Menge	word
2	Material	word
3	war	word
4	schon	word
5	beschädigt	word
6	und	word
7	unansehnlich	word
8	gemacht	word
9	worden	word
10	,	word
11	und	word
12	noch	word
13	immer	word
14	wollte	word
15	es	word
16	nicht	word
17	das	word
18	Richtige	word
19	werden	word
20	.	word
21	Kein	word

0	entgegnete	word
1	,	word
2	daß	word
3	sie	pron
4	das	word
5	vor	word
6	der	word
7	Hand	word
8	hier	word
9	zu	word
10	Lande	word
11	wolle	word
12	,	word
13	und	word
14	daß	word
15	sie	pron
16	mit	word
17	ihrem	pron
18	Bruder	AppTdfW
19	ja	word
20	später	word
21	,	word
22	wenn	word
23	der	word
24	Ohm	AppTdfW
25	noch	word
26	so	word
27	gut	word
28	gesinnt	word
29	bleibe	word
30	,	word
31	zu	word
32	ihm	pron
33	kommen	word
34	könne	word
35	.	word
36	In	word

0	mich	word
1	in	word
2	Frieden	word
3	,	word
4	wenn	word
5	du	word
6	dich	word
7	meiner	word
8	schämst	word
9	!	word
10	«	word
11	Božena	Core

0	Dorfe	word
1	zeigte	word
2	sich	word
3	schon	word
4	frühes	word
5	Leben	word
6	,	word
7	dort	word
8	ging	word
9	einer	pron
10	mit	word
11	der	word
12	Peitsche	word
13	knallend	word
14	,	word
15	gleichsam	word
16	sich	pron
17	und	word
18	die	word
19	Thiere	word
20	erweckend	word
21	,	word
22	nach	word
23	der	word
24	Stallthüre	word
25	,	word
26	dort	word
27	öffnete	word
28	sich	word
29	eine	word
30	Stallthüre	word
31	von	word
32	innen	word
33	und	word
34	die	word
35	Kühe	word
36	schreien	word
37	–	word
38	der	word
39	hat	word
40	seinen	pron
41	Thieren	word
42	schlecht	word
43	über	word
44	Nacht	word
45	aufgesteckt	word
46	;	word
47	ein	word
48	Mann	AppTdfW
49	,	word
50	der	pron
51	in	word
52	dürftigem	word
53	Kleide	word
54	über	word
55	die	word
56	Straße	word
57	ging	word
58	,	word
59	schaute	word
60	den	word
61	Dominik	Core
62	verwundert	word
63	an	word
64	und	word
65	vergaß	word
66	seinem	pron
67	freundlichen	word
68	Gruße	word
69	zu	word
70	danken	word
71	.	word
72	Wer	word

0	Konrads	AppTdfW
1	Pilgerfahrt	word
2	Siebentes	word
3	Kapitel	word
4	Von	word
5	Konrads	Core
6	Pilgerfahrt	word
7	und	word
8	den	word
9	Wundern	word
10	der	word
11	heiligen	word
12	Fiorenza	Core
13	Ein	word
14	feuchter	word
15	,	word
16	kühler	word
17	Vorfrühlingstag	word
18	.	word
19	Auf	word

0	blendende	word
1	,	word
2	prunkende	word
3	Tageslicht	word
4	umspielte	word
5	liebkosend	word
6	die	word
7	Erscheinung	word
8	eines	word
9	Vollkommenen	word
10	mitten	word
11	unter	word
12	Unvollkommenheiten	word
13	.	word
14	Bernardino	Core

0	Zeit	word
1	zu	word
2	Zeit	word
3	sprang	word
4	das	word
5	Heidi	Core
6	von	word
7	der	word
8	Bank	word
9	,	word
10	um	word
11	auszuspähen	word
12	,	word
13	ob	word
14	von	word
15	dem	word
16	Zug	word
17	der	word
18	Großmama	AppTdfW
19	noch	word
20	nichts	word
21	zu	word
22	entdecken	word
23	sei	word
24	.	word
25	Aber	word

0	Verfolgung	word
1	der	word
2	Bigotterie	word
3	ist	word
4	anhaltend	word
5	hartnäkkig	word
6	,	word
7	und	word
8	ruht	word
9	nicht	word
10	eher	word
11	,	word
12	als	word
13	bis	word
14	der	word
15	verfolgte	word
16	Gegenstand	word
17	sie	word
18	von	word
19	selbst	word
20	flieht	word
21	,	word
22	oder	word
23	zu	word
24	Boden	word
25	liegt	word
26	!	word
27	–	word

0	Mit	word
1	unaussprechlicher	word
2	Bangigkeit	word
3	schloß	word
4	ich	pron
5	sie	pron
6	in	word
7	meine	pron
8	Arme	word
